datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-03-21 07:00:00,2022-03-21 07:00:00,0.9496571878308466,2022,3,21,0.24669518119143571,3.4166089997452036
2022-03-21 08:00:00,2022-03-21 08:00:00,0.8014569355835021,2022,3,21,0.24602214042301646,3.261678339813667
2022-03-21 09:00:00,2022-03-21 09:00:00,0.20718836302158672,2022,3,21,0.2453489810096652,2.6606781731182387
2022-03-21 10:00:00,2022-03-21 10:00:00,0.41016151034881354,2022,3,21,0.2446757032760156,2.856918543108969
2022-03-21 11:00:00,2022-03-21 11:00:00,0.04941913947903087,2022,3,21,0.24400230754675742,2.489442214946605
2022-03-21 12:00:00,2022-03-21 12:00:00,0.3765000307532941,2022,3,21,0.24332879414663827,2.809787972219677
2022-03-21 13:00:00,2022-03-21 13:00:00,0.5139874945417547,2022,3,21,0.24265516340046164,2.940539128546371
2022-03-21 14:00:00,2022-03-21 14:00:00,0.4166171469925919,2022,3,21,0.24198141563308845,2.8364313033234763
2022-03-21 15:00:00,2022-03-21 15:00:00,0.800624746489568,2022,3,21,0.2413075511694352,3.21370025818392
2022-03-21 16:00:00,2022-03-21 16:00:00,0.7508961381497209,2022,3,21,0.2406335703344755,3.1572318414944758
2022-03-21 17:00:00,2022-03-21 17:00:00,0.6444709797987732,2022,3,21,0.23995947345323826,3.044065714331156
2022-03-21 18:00:00,2022-03-21 18:00:00,0.20272899325168714,2022,3,21,0.23928526085080917,2.595581601759779
2022-03-21 19:00:00,2022-03-21 19:00:00,0.41617706522276254,2022,3,21,0.23861093285232896,2.8022863937460523
2022-03-21 20:00:00,2022-03-21 20:00:00,0.8849040587924061,2022,3,21,0.23793648978299475,3.2642689566223537
2022-03-21 21:00:00,2022-03-21 21:00:00,0.29111217530949485,2022,3,21,0.23726193196805836,2.6637314949900786
2022-03-21 22:00:00,2022-03-21 22:00:00,0.7763293099123907,2022,3,21,0.23658725973282782,3.1422019072406693
2022-03-21 23:00:00,2022-03-21 23:00:00,0.15909395845418017,2022,3,21,0.23591247340266544,2.5182186924808345
2022-03-22 00:00:00,2022-03-22 00:00:00,0.0886778644789249,2022,3,22,0.23523757330298942,2.441053597508819
2022-03-22 01:00:00,2022-03-22 01:00:00,0.14743667563462348,2022,3,22,0.23456255975927195,2.493062273227343
2022-03-22 02:00:00,2022-03-22 02:00:00,0.41946400789872396,2022,3,22,0.23388743309704088,2.758338338869133
2022-03-22 03:00:00,2022-03-22 03:00:00,0.3189531772367631,2022,3,22,0.23321219364187762,2.6510751136555393
2022-03-22 04:00:00,2022-03-22 04:00:00,0.7883358596981571,2022,3,22,0.2325368417194189,3.113704276892346
2022-03-22 05:00:00,2022-03-22 05:00:00,0.8193449400832636,2022,3,22,0.2318613776553549,3.137958716636813
2022-03-22 06:00:00,2022-03-22 06:00:00,0.3004190691685015,2022,3,22,0.23118580177543058,2.612277086922807
2022-03-22 07:00:00,2022-03-22 07:00:00,0.0005958470950652162,2022,3,22,0.23051011440544406,2.3056969911495058
2022-03-22 08:00:00,2022-03-22 08:00:00,0.04161982384046947,2022,3,22,0.22983431587124814,2.339962982552951
2022-03-22 09:00:00,2022-03-22 09:00:00,0.4948068978090404,2022,3,22,0.22915840649874825,2.786390962796523
2022-03-22 10:00:00,2022-03-22 10:00:00,0.053008720072084126,2022,3,22,0.2284823866139042,2.3378325862111256
2022-03-22 11:00:00,2022-03-22 11:00:00,0.4406500083650309,2022,3,22,0.2278062565427282,2.7187125737923132
2022-03-22 12:00:00,2022-03-22 12:00:00,0.19011959401157885,2022,3,22,0.22713001661128654,2.461419760124444
2022-03-22 13:00:00,2022-03-22 13:00:00,0.7402709320939566,2022,3,22,0.22645366714569753,3.004807603550932
2022-03-22 14:00:00,2022-03-22 14:00:00,0.4609184708081754,2022,3,22,0.22577720847213323,2.718690555529508
2022-03-22 15:00:00,2022-03-22 15:00:00,0.7800754212336831,2022,3,22,0.22510064091681745,3.0310818304018574
2022-03-22 16:00:00,2022-03-22 16:00:00,0.9185574439977563,2022,3,22,0.2244239648060272,3.162797092058028
2022-03-22 17:00:00,2022-03-22 17:00:00,0.0991022354329475,2022,3,22,0.2237471804660918,2.3365740400938657
2022-03-22 18:00:00,2022-03-22 18:00:00,0.4374513443996815,2022,3,22,0.22307028822339217,2.6681542266336034
2022-03-22 19:00:00,2022-03-22 19:00:00,0.9723409801700584,2022,3,22,0.2223932884043621,3.1962738642136794
2022-03-22 20:00:00,2022-03-22 20:00:00,0.21363599494553964,2022,3,22,0.2217161813354864,2.4307978083004036
2022-03-22 21:00:00,2022-03-22 21:00:00,0.6161638630333605,2022,3,22,0.22103896734330244,2.826553536466385
2022-03-22 22:00:00,2022-03-22 22:00:00,0.8479263462095117,2022,3,22,0.22036164675439832,3.0515428137534952
2022-03-22 23:00:00,2022-03-22 23:00:00,0.7245199862681213,2022,3,22,0.21968421989541442,2.9213621852222653
2022-03-23 00:00:00,2022-03-23 00:00:00,0.23896942923489217,2022,3,23,0.2190066870930415,2.429036300165307
2022-03-23 01:00:00,2022-03-23 01:00:00,0.7078576826579166,2022,3,23,0.21832904867402222,2.891148169398139
2022-03-23 02:00:00,2022-03-23 02:00:00,0.3775968753761031,2022,3,23,0.2176513049651494,2.554109925027597
2022-03-23 03:00:00,2022-03-23 03:00:00,0.3824978144938681,2022,3,23,0.2169734562932674,2.552232377426542
2022-03-23 04:00:00,2022-03-23 04:00:00,0.7583902082785015,2022,3,23,0.21629550298527045,2.921345238131206
2022-03-23 05:00:00,2022-03-23 05:00:00,0.34447754681801446,2022,3,23,0.21561744536810398,2.5006520004990542
2022-03-23 06:00:00,2022-03-23 06:00:00,0.41251983343235166,2022,3,23,0.21493928376876298,2.5619126711199813
2022-03-23 07:00:00,2022-03-23 07:00:00,0.8208931831830395,2022,3,23,0.21426101851429338,2.9635033683259735
2022-03-23 08:00:00,2022-03-23 08:00:00,0.28897595836805945,2022,3,23,0.2135826499317902,2.4248024576859617
2022-03-23 09:00:00,2022-03-23 09:00:00,0.7906499134062053,2022,3,23,0.2129041783483993,2.9196916968901983
2022-03-23 10:00:00,2022-03-23 10:00:00,0.39719105994682624,2022,3,23,0.21222560409131516,2.5194471008599777
2022-03-23 11:00:00,2022-03-23 11:00:00,0.30928302040107614,2022,3,23,0.21154692748778275,2.424752295278904
2022-03-23 12:00:00,2022-03-23 12:00:00,0.014816658325822352,2022,3,23,0.21086814886509553,2.1234981469767775
2022-03-23 13:00:00,2022-03-23 13:00:00,0.7446938362285912,2022,3,23,0.210189268550597,2.846586521734561
2022-03-23 14:00:00,2022-03-23 14:00:00,0.16903776807653004,2022,3,23,0.20951028687167883,2.264140636793318
2022-03-23 15:00:00,2022-03-23 15:00:00,0.41534517934917214,2022,3,23,0.20883120415578244,2.5036572209069967
2022-03-23 16:00:00,2022-03-23 16:00:00,0.3930053296236885,2022,3,23,0.20815202073039715,2.47452553692766
2022-03-23 17:00:00,2022-03-23 17:00:00,0.8204747511509575,2022,3,23,0.20747273692306167,2.8952021203815743
2022-03-23 18:00:00,2022-03-23 18:00:00,0.696668522151337,2022,3,23,0.2067933530613623,2.76460205276496
2022-03-23 19:00:00,2022-03-23 19:00:00,0.9293507647224369,2022,3,23,0.20611386947293434,2.9904894594517804
2022-03-23 20:00:00,2022-03-23 20:00:00,0.25190948598454976,2022,3,23,0.20543428648546047,2.306252350839155
2022-03-23 21:00:00,2022-03-23 21:00:00,0.4882750417307189,2022,3,23,0.20475460442667207,2.5358210859974397
2022-03-23 22:00:00,2022-03-23 22:00:00,0.558861057651808,2022,3,23,0.20407482362434748,2.599609293895283
2022-03-23 23:00:00,2022-03-23 23:00:00,0.9157985633813167,2022,3,23,0.20339494440631353,2.949748007444452
2022-03-24 00:00:00,2022-03-24 00:00:00,0.2980017241183275,2022,3,24,0.2027149671004436,2.325151395122764
2022-03-24 01:00:00,2022-03-24 01:00:00,0.49261855897303,2022,3,24,0.20203489203465924,2.5129674793196224
2022-03-24 02:00:00,2022-03-24 02:00:00,0.268309608928199,2022,3,24,0.20135471953692835,2.2818568042974823
2022-03-24 03:00:00,2022-03-24 03:00:00,0.855549820783309,2022,3,24,0.20067444993526662,2.862294320135975
2022-03-24 04:00:00,2022-03-24 04:00:00,0.6080504066135933,2022,3,24,0.1999940835577357,2.6079912421909506
2022-03-24 05:00:00,2022-03-24 05:00:00,0.10228888121075652,2022,3,24,0.19931362073244482,2.0954250885352046
2022-03-24 06:00:00,2022-03-24 06:00:00,0.4966133892704302,2022,3,24,0.19863306178754883,2.4829440071459183
2022-03-24 07:00:00,2022-03-24 07:00:00,0.9904353732829154,2022,3,24,0.1979524070512498,2.9699594437954135
2022-03-24 08:00:00,2022-03-24 08:00:00,0.033213503886738605,2022,3,24,0.1972716568517951,2.0059300724046896
2022-03-24 09:00:00,2022-03-24 09:00:00,0.2810595289198492,2022,3,24,0.1965908115174791,2.24696764409464
2022-03-24 10:00:00,2022-03-24 10:00:00,0.34667235872347435,2022,3,24,0.19590987137664104,2.3057710724898848
2022-03-24 11:00:00,2022-03-24 11:00:00,0.4358286487219045,2022,3,24,0.19522883675766686,2.3881170162985734
2022-03-24 12:00:00,2022-03-24 12:00:00,0.7987519803288587,2022,3,24,0.19454770798898718,2.7442290602187307
2022-03-24 13:00:00,2022-03-24 13:00:00,0.08527654133300355,2022,3,24,0.19386648539907864,2.02394139532379
2022-03-24 14:00:00,2022-03-24 14:00:00,0.8117370698958791,2022,3,24,0.19318516931646312,2.7435887630605102
2022-03-24 15:00:00,2022-03-24 15:00:00,0.45794279740089383,2022,3,24,0.192503760069707,2.382980398097964
2022-03-24 16:00:00,2022-03-24 16:00:00,0.03707761587750491,2022,3,24,0.19182225798742236,1.9553001957517284
2022-03-24 17:00:00,2022-03-24 17:00:00,0.5163941818559074,2022,3,24,0.19114066339826527,2.4278008158385602
2022-03-24 18:00:00,2022-03-24 18:00:00,0.9509086742618158,2022,3,24,0.19045897663093725,2.8554984405711883
2022-03-24 19:00:00,2022-03-24 19:00:00,0.21574963710167394,2022,3,24,0.18977719801418338,2.113521617243508
2022-03-24 20:00:00,2022-03-24 20:00:00,0.351912112846841,2022,3,24,0.18909532787679392,2.2428653916147803
2022-03-24 21:00:00,2022-03-24 21:00:00,0.2297423418322434,2022,3,24,0.18841336654760243,2.1138760073082676
2022-03-24 22:00:00,2022-03-24 22:00:00,0.538534116097506,2022,3,24,0.18773131435548726,2.4158472596523786
2022-03-24 23:00:00,2022-03-24 23:00:00,0.3059035398489943,2022,3,24,0.18704917162936974,2.176395256142692
2022-03-25 00:00:00,2022-03-25 00:00:00,0.3262808049982423,2022,3,25,0.18636693869821572,2.1899501919803996
2022-03-25 01:00:00,2022-03-25 01:00:00,0.8314376981270463,2022,3,25,0.18568461589103372,2.6882838570373835
2022-03-25 02:00:00,2022-03-25 02:00:00,0.6795873017539683,2022,3,25,0.18500220353687644,2.5296093371227326
2022-03-25 03:00:00,2022-03-25 03:00:00,0.32523413416792735,2022,3,25,0.18431970196483885,2.1684311538163157
2022-03-25 04:00:00,2022-03-25 04:00:00,0.34066125312555606,2022,3,25,0.1836371115040599,2.177032368166155
2022-03-25 05:00:00,2022-03-25 05:00:00,0.2611856192285139,2022,3,25,0.18295443248372048,2.0907299440657185
2022-03-25 06:00:00,2022-03-25 06:00:00,0.6041836491453121,2022,3,25,0.18227166523304508,2.426900301475763
2022-03-25 07:00:00,2022-03-25 07:00:00,0.7875477103584505,2022,3,25,0.18158881008129987,2.6034358111714493
2022-03-25 08:00:00,2022-03-25 08:00:00,0.8677422279648606,2022,3,25,0.1809058673577943,2.6768009015428036
2022-03-25 09:00:00,2022-03-25 09:00:00,0.7926007422657213,2022,3,25,0.1802228373918791,2.5948291161845125
2022-03-25 10:00:00,2022-03-25 10:00:00,0.7998860971299057,2022,3,25,0.17953972051294806,2.595283302259386
2022-03-25 11:00:00,2022-03-25 11:00:00,0.10165801023411669,2022,3,25,0.17885651705043593,1.890223180738476
2022-03-25 12:00:00,2022-03-25 12:00:00,0.4622664327657712,2022,3,25,0.17817322733382007,2.243998706103972
2022-03-25 13:00:00,2022-03-25 13:00:00,0.23981418946649602,2022,3,25,0.1774898516926187,2.014712706392683
2022-03-25 14:00:00,2022-03-25 14:00:00,0.8461852492906664,2022,3,25,0.17680639045639218,2.6142491538545882
2022-03-25 15:00:00,2022-03-25 15:00:00,0.2696573870190304,2022,3,25,0.17612284395474137,2.0308858265664442
2022-03-25 16:00:00,2022-03-25 16:00:00,0.10748987918282682,2022,3,25,0.1754392125173091,1.8618820043559179
2022-03-25 17:00:00,2022-03-25 17:00:00,0.6273060456595024,2022,3,25,0.1747554964737783,2.3748610103972854
2022-03-25 18:00:00,2022-03-25 18:00:00,0.6925101165965658,2022,3,25,0.17407169615387355,2.4332270781353014
2022-03-25 19:00:00,2022-03-25 19:00:00,0.7698443719708,2022,3,25,0.17338781188735924,2.5037224908443925
2022-03-25 20:00:00,2022-03-25 20:00:00,0.3941084418787706,2022,3,25,0.1727038440040411,2.1211468819191817
2022-03-25 21:00:00,2022-03-25 21:00:00,0.2562617111643761,2022,3,25,0.17201979283376426,1.9764596395020186
2022-03-25 22:00:00,2022-03-25 22:00:00,0.44812174134336813,2022,3,25,0.17133565870641496,2.161478328407518
2022-03-25 23:00:00,2022-03-25 23:00:00,0.1303021326979683,2022,3,25,0.1706514419519185,1.8368165522171533
2022-03-26 00:00:00,2022-03-26 00:00:00,0.9400154835969412,2022,3,26,0.16996714290024104,2.639686912599352
2022-03-26 01:00:00,2022-03-26 01:00:00,0.05118949048523125,2022,3,26,0.16928276188138736,1.7440171092991048
2022-03-26 02:00:00,2022-03-26 02:00:00,0.3491970011621143,2022,3,26,0.1685982992254028,2.035179993416142
2022-03-26 03:00:00,2022-03-26 03:00:00,0.7696186134011576,2022,3,26,0.16791375526237112,2.448756166024869
2022-03-26 04:00:00,2022-03-26 04:00:00,0.9578225237675138,2022,3,26,0.16722913032241618,2.6301138269916757
2022-03-26 05:00:00,2022-03-26 05:00:00,0.34004362310442615,2022,3,26,0.16654442473570005,2.005487870461427
2022-03-26 06:00:00,2022-03-26 06:00:00,0.8048548885281833,2022,3,26,0.1658596388324245,2.463451276852428
2022-03-26 07:00:00,2022-03-26 07:00:00,0.8338405945699208,2022,3,26,0.16517477294282917,2.4855883239982126
2022-03-26 08:00:00,2022-03-26 08:00:00,0.6156024830009519,2022,3,26,0.16448982739719326,2.2605007569728848
2022-03-26 09:00:00,2022-03-26 09:00:00,0.2239254719731133,2022,3,26,0.16380480252583335,1.861973497231447
2022-03-26 10:00:00,2022-03-26 10:00:00,0.4180185555761369,2022,3,26,0.16311969865910503,2.049215542167187
2022-03-26 11:00:00,2022-03-26 11:00:00,0.18326623367988482,2022,3,26,0.16243451612740195,1.8076113949539043
2022-03-26 12:00:00,2022-03-26 12:00:00,0.9586438812721437,2022,3,26,0.16174925526115505,2.5761364338836943
2022-03-26 13:00:00,2022-03-26 13:00:00,0.4404577749149118,2022,3,26,0.16106391639083395,2.0510969388232514
2022-03-26 14:00:00,2022-03-26 14:00:00,0.8551546814778398,2022,3,26,0.16037849984694494,2.458939679947289
2022-03-26 15:00:00,2022-03-26 15:00:00,0.7122613081312483,2022,3,26,0.15969300596003272,2.3091913677315756
2022-03-26 16:00:00,2022-03-26 16:00:00,0.5043500265192479,2022,3,26,0.15900743506067838,2.094424377126032
2022-03-26 17:00:00,2022-03-26 17:00:00,0.5221249360596416,2022,3,26,0.158321787479501,2.1053428108546517
2022-03-26 18:00:00,2022-03-26 18:00:00,0.4736245777651764,2022,3,26,0.15763606354715584,2.049985213236735
2022-03-26 19:00:00,2022-03-26 19:00:00,0.26325514941410755,2022,3,26,0.15695026359433575,1.832757785357465
2022-03-26 20:00:00,2022-03-26 20:00:00,0.3416527914684918,2022,3,26,0.15626438795176945,1.9042966709861862
2022-03-26 21:00:00,2022-03-26 21:00:00,0.44028671252112506,2022,3,26,0.15557843695022303,1.9960710820233554
2022-03-26 22:00:00,2022-03-26 22:00:00,0.370019503108469,2022,3,26,0.154892410920498,1.918943612313449
2022-03-26 23:00:00,2022-03-26 23:00:00,0.4035077957106701,2022,3,26,0.15420631019343295,1.9455708976449997
2022-03-27 00:00:00,2022-03-27 00:00:00,0.21054785151514455,2022,3,27,0.15352013509990164,1.745749202514161
2022-03-27 01:00:00,2022-03-27 01:00:00,0.30648329472913594,2022,3,27,0.15283388597081454,1.8348221544372811
2022-03-27 02:00:00,2022-03-27 02:00:00,0.37704524296027664,2022,3,27,0.15214756313711697,1.8985208743314463
2022-03-27 03:00:00,2022-03-27 03:00:00,0.8976073165637884,2022,3,27,0.15146116692979067,2.412218985861695
2022-03-27 04:00:00,2022-03-27 04:00:00,0.4438020235410247,2022,3,27,0.15077469767985183,1.951549000339543
2022-03-27 05:00:00,2022-03-27 05:00:00,0.8155664775349939,2022,3,27,0.15008815571835285,2.3164480347185226
2022-03-27 06:00:00,2022-03-27 06:00:00,0.018993612121072312,2022,3,27,0.1494015413763802,1.5130090258848743
2022-03-27 07:00:00,2022-03-27 07:00:00,0.5952372914859737,2022,3,27,0.14871485498505624,2.082385841336536
2022-03-27 08:00:00,2022-03-27 08:00:00,0.8398213122848127,2022,3,27,0.14802809687553714,2.3201022810401843
2022-03-27 09:00:00,2022-03-27 09:00:00,0.06394122270589264,2022,3,27,0.1473412673790145,1.5373538964960378
2022-03-27 10:00:00,2022-03-27 10:00:00,0.2490011417184923,2022,3,27,0.14665436682671357,1.7155448099856279
2022-03-27 11:00:00,2022-03-27 11:00:00,0.16768796922673812,2022,3,27,0.14596739554989466,1.6273619247256847
2022-03-27 12:00:00,2022-03-27 12:00:00,0.34019666152825256,2022,3,27,0.14528035387985133,1.7930002003267658
2022-03-27 13:00:00,2022-03-27 13:00:00,0.7538300104484043,2022,3,27,0.144593242147912,2.199762431927524
2022-03-27 14:00:00,2022-03-27 14:00:00,0.7872271278498733,2022,3,27,0.14390606068543793,2.2262877347042522
2022-03-27 15:00:00,2022-03-27 15:00:00,0.8149601361722719,2022,3,27,0.14321880982382496,2.2471482344105214
2022-03-27 16:00:00,2022-03-27 16:00:00,0.40746944839192645,2022,3,27,0.14253148989450146,1.8327843473369412
2022-03-27 17:00:00,2022-03-27 17:00:00,0.9574847601839347,2022,3,27,0.14184410122893004,2.375925772473235
2022-03-27 18:00:00,2022-03-27 18:00:00,0.0010695626052842355,2022,3,27,0.14115664415860554,1.4126360041913397
2022-03-27 19:00:00,2022-03-27 19:00:00,0.24425326821322524,2022,3,27,0.14046911901505668,1.648944458363792
2022-03-27 20:00:00,2022-03-27 20:00:00,0.6520187201015045,2022,3,27,0.13978152612984415,2.049833981399946
2022-03-27 21:00:00,2022-03-27 21:00:00,0.864721139735132,2022,3,27,0.13909386583456212,2.255659798080753
2022-03-27 22:00:00,2022-03-27 22:00:00,0.34495521851677746,2022,3,27,0.1384061384608365,1.7290166031251424
2022-03-27 23:00:00,2022-03-27 23:00:00,0.20547467048276646,2022,3,27,0.1377183443403263,1.5826581138860294
2022-03-28 00:00:00,2022-03-28 00:00:00,0.16384329941119702,2022,3,28,0.13703048380472194,1.5341481374584163
2022-03-28 01:00:00,2022-03-28 01:00:00,0.4637605173516881,2022,3,28,0.1363425571857467,1.8271860892091552
2022-03-28 02:00:00,2022-03-28 02:00:00,0.07005417938332925,2022,3,28,0.13565456481515487,1.426599827534878
2022-03-28 03:00:00,2022-03-28 03:00:00,0.7479227071530227,2022,3,28,0.13496650702473334,2.097587777400356
2022-03-28 04:00:00,2022-03-28 04:00:00,0.1350171220629437,2022,3,28,0.1342783841462996,1.4778009635259397
2022-03-28 05:00:00,2022-03-28 05:00:00,0.3942008963676884,2022,3,28,0.1335901965117035,1.7301028614847234
2022-03-28 06:00:00,2022-03-28 06:00:00,0.8886967886152831,2022,3,28,0.13290194445282522,2.2177162331435354
2022-03-28 07:00:00,2022-03-28 07:00:00,0.4193689117133893,2022,3,28,0.13221362830157657,1.741505194729155
2022-03-28 08:00:00,2022-03-28 08:00:00,0.45251696993424506,2022,3,28,0.1315252483899004,1.7677694538332491
2022-03-28 09:00:00,2022-03-28 09:00:00,0.053752073743563056,2022,3,28,0.13083680504976958,1.3621201242412588
2022-03-28 10:00:00,2022-03-28 10:00:00,0.07398502606683,2022,3,28,0.13014829861318847,1.3754680121987146
2022-03-28 11:00:00,2022-03-28 11:00:00,0.19528640014184684,2022,3,28,0.12945972941219094,1.4898836942637563
2022-03-28 12:00:00,2022-03-28 12:00:00,0.06245611594694045,2022,3,28,0.1287710977788421,1.3501670937353616
2022-03-28 13:00:00,2022-03-28 13:00:00,0.31444020704310793,2022,3,28,0.12808240404523616,1.5952642474954697
2022-03-28 14:00:00,2022-03-28 14:00:00,0.2967103099540721,2022,3,28,0.12739364854349827,1.570646795389055
2022-03-28 15:00:00,2022-03-28 15:00:00,0.708361347788756,2022,3,28,0.12670483160578244,1.9754096638465803
2022-03-28 16:00:00,2022-03-28 16:00:00,0.29260558716039764,2022,3,28,0.12601595356427317,1.5527651228031294
2022-03-28 17:00:00,2022-03-28 17:00:00,0.29461349186670693,2022,3,28,0.12532701475118357,1.5478836393785427
2022-03-28 18:00:00,2022-03-28 18:00:00,0.40572603573248545,2022,3,28,0.12463801549875694,1.652106190720055
2022-03-28 19:00:00,2022-03-28 19:00:00,0.9705196566469392,2022,3,28,0.12394895613926485,2.2100092180395876
2022-03-28 20:00:00,2022-03-28 20:00:00,0.9316088952271603,2022,3,28,0.12325983700500873,2.1642072652772475
2022-03-28 21:00:00,2022-03-28 21:00:00,0.40322217374291724,2022,3,28,0.12257065842831795,1.6289287580260967
2022-03-28 22:00:00,2022-03-28 22:00:00,0.16709357662965896,2022,3,28,0.12188142074155144,1.3859077840451732
2022-03-28 23:00:00,2022-03-28 23:00:00,0.9013446359829275,2022,3,28,0.12119212427709573,2.113265878753885
2022-03-29 00:00:00,2022-03-29 00:00:00,0.2884993664106549,2022,3,29,0.12050276936736662,1.493527060084321
2022-03-29 01:00:00,2022-03-29 01:00:00,0.6332309705230855,2022,3,29,0.11981335634480716,1.8313645339711573
2022-03-29 02:00:00,2022-03-29 02:00:00,0.20873004721731203,2022,3,29,0.11912388554188937,1.3999689026362057
2022-03-29 03:00:00,2022-03-29 03:00:00,0.93382172575957,2022,3,29,0.11843435729111218,2.118165298670692
2022-03-29 04:00:00,2022-03-29 04:00:00,0.2933491020411749,2022,3,29,0.11774477192500317,1.4707968212912066
2022-03-29 05:00:00,2022-03-29 05:00:00,0.1922540343411936,2022,3,29,0.11705512977611655,1.3628053321023592
2022-03-29 06:00:00,2022-03-29 06:00:00,0.5391732873356975,2022,3,29,0.11636543117703481,1.7028275991060458
2022-03-29 07:00:00,2022-03-29 07:00:00,0.7865891540510281,2022,3,29,0.11567567646036676,1.9433459186546957
2022-03-29 08:00:00,2022-03-29 08:00:00,0.9000314072911308,2022,3,29,0.11498586595874918,2.0498900668786226
2022-03-29 09:00:00,2022-03-29 09:00:00,0.5204341266050487,2022,3,29,0.11429600000484486,1.6633941266534973
2022-03-29 10:00:00,2022-03-29 10:00:00,0.46895315241215385,2022,3,29,0.11360607893134421,1.6050139417255957
2022-03-29 11:00:00,2022-03-29 11:00:00,0.8072941767666089,2022,3,29,0.11291610307096332,1.936455207476242
2022-03-29 12:00:00,2022-03-29 12:00:00,0.9872795440423147,2022,3,29,0.11222607275644564,2.1095402716067713
2022-03-29 13:00:00,2022-03-29 13:00:00,0.9164053596127593,2022,3,29,0.11153598832055996,2.031765242818359
2022-03-29 14:00:00,2022-03-29 14:00:00,0.2799504478478986,2022,3,29,0.11084585009610204,1.388408948808919
2022-03-29 15:00:00,2022-03-29 15:00:00,0.9861658139789111,2022,3,29,0.11015565841589271,2.0877223981378386
2022-03-29 16:00:00,2022-03-29 16:00:00,0.6724706457783026,2022,3,29,0.10946541361277949,1.7671247819060976
2022-03-29 17:00:00,2022-03-29 17:00:00,0.6593204481958581,2022,3,29,0.10877511601963459,1.747071608392204
2022-03-29 18:00:00,2022-03-29 18:00:00,0.5386617537272546,2022,3,29,0.10808476596935661,1.6195094134208206
2022-03-29 19:00:00,2022-03-29 19:00:00,0.5743545142895546,2022,3,29,0.10739436379486851,1.6482981522382398
2022-03-29 20:00:00,2022-03-29 20:00:00,0.0964079977937593,2022,3,29,0.1067039098291193,1.1634470960849523
2022-03-29 21:00:00,2022-03-29 21:00:00,0.9297237806012898,2022,3,29,0.1060134044050821,1.9898578246521108
2022-03-29 22:00:00,2022-03-29 22:00:00,0.34283121252335014,2022,3,29,0.1053228478557557,1.396059691080907
2022-03-29 23:00:00,2022-03-29 23:00:00,0.9212383534906384,2022,3,29,0.10463224051416267,1.9675607586322652
2022-03-30 00:00:00,2022-03-30 00:00:00,0.9934449227581378,2022,3,30,0.10394158271335095,2.0328607498916473
2022-03-30 01:00:00,2022-03-30 01:00:00,0.4021437977208506,2022,3,30,0.10325087478639197,1.4346525455847703
2022-03-30 02:00:00,2022-03-30 02:00:00,0.9194830577280411,2022,3,30,0.10256011706638217,1.9450842283918628
2022-03-30 03:00:00,2022-03-30 03:00:00,0.3575972729722632,2022,3,30,0.10186930988644112,1.3762903718366744
2022-03-30 04:00:00,2022-03-30 04:00:00,0.6326996681208444,2022,3,30,0.10117845357971296,1.644484203917974
2022-03-30 05:00:00,2022-03-30 05:00:00,0.3135034650911922,2022,3,30,0.10048754847936546,1.3183789498848468
2022-03-30 06:00:00,2022-03-30 06:00:00,0.6069682278547581,2022,3,30,0.09979659491858928,1.6049341770406509
2022-03-30 07:00:00,2022-03-30 07:00:00,0.34953363409768345,2022,3,30,0.09910559323059934,1.3405895664036769
2022-03-30 08:00:00,2022-03-30 08:00:00,0.9335432721753973,2022,3,30,0.09841454374863289,1.9176887096617263
2022-03-30 09:00:00,2022-03-30 09:00:00,0.6319775105390126,2022,3,30,0.09772344680595109,1.6092119785985235
2022-03-30 10:00:00,2022-03-30 10:00:00,0.29218591945657224,2022,3,30,0.09703230273583711,1.2625089468149433
2022-03-30 11:00:00,2022-03-30 11:00:00,0.9252383517691654,2022,3,30,0.09634111187159779,1.8886494704851433
2022-03-30 12:00:00,2022-03-30 12:00:00,0.36974736190662705,2022,3,30,0.09564987454656154,1.3262461073722425
2022-03-30 13:00:00,2022-03-30 13:00:00,0.47092448471741644,2022,3,30,0.09495859109408016,1.420510395658218
2022-03-30 14:00:00,2022-03-30 14:00:00,0.8505387971627615,2022,3,30,0.09426726184752676,1.7932114156380292
2022-03-30 15:00:00,2022-03-30 15:00:00,0.6058696557302404,2022,3,30,0.09357588714029744,1.5416285271332146
2022-03-30 16:00:00,2022-03-30 16:00:00,0.6489116573003068,2022,3,30,0.0928844673058093,1.5777563303583997
2022-03-30 17:00:00,2022-03-30 17:00:00,0.4179640898477749,2022,3,30,0.09219300267750218,1.3398941166227967
2022-03-30 18:00:00,2022-03-30 18:00:00,0.9337538800593754,2022,3,30,0.09150149358883651,1.8487688159477407
2022-03-30 19:00:00,2022-03-30 19:00:00,0.5102991689987284,2022,3,30,0.09080994037329515,1.41839857273168
2022-03-30 20:00:00,2022-03-30 20:00:00,0.8569115910769041,2022,3,30,0.0901183433643813,1.758095024720717
2022-03-30 21:00:00,2022-03-30 21:00:00,0.7463442022247894,2022,3,30,0.0894267028956202,1.6406112311809915
2022-03-30 22:00:00,2022-03-30 22:00:00,0.9882876628589005,2022,3,30,0.08873501930055712,1.8756378558644715
2022-03-30 23:00:00,2022-03-30 23:00:00,0.17619260752186006,2022,3,30,0.08804329291275906,1.0566255366494506
2022-03-31 00:00:00,2022-03-31 00:00:00,0.06639173741736504,2022,3,31,0.08735152406581273,0.9399069780754923
